     0.000480     0.000004     0.000061     0.000042
     0.000960     0.000035     0.000611     0.000420
     0.001440     0.000113     0.001994     0.001370
     0.001920     0.000231     0.004244     0.002914
     0.002400     0.000383     0.007210     0.004946
     0.002880     0.000540     0.010411     0.007138
     0.003360     0.000697     0.013606     0.009326
     0.003840     0.000835     0.016114     0.011048
     0.004320     0.000967     0.017946     0.012316
     0.004800     0.001098     0.019317     0.013276
     0.005280     0.001199     0.020789     0.014293
     0.005760     0.001292     0.022491     0.015462
     0.006240     0.001419     0.024281     0.016700
     0.006720     0.001589     0.026684     0.018363
     0.007200     0.001772     0.029433     0.020261
     0.007680     0.001952     0.031928     0.021988
     0.008160     0.002123     0.034288     0.023623
     0.008640     0.002317     0.036419     0.025112
     0.009120     0.002532     0.038088     0.026299
     0.009600     0.002775     0.039150     0.027089
     0.010080     0.003007     0.040135     0.027824
     0.010560     0.003241     0.041172     0.028595
     0.011040     0.003458     0.041596     0.028951
     0.011520     0.003665     0.042005     0.029292
     0.012000     0.003845     0.042986     0.030008
     0.012480     0.003968     0.044823     0.031277
     0.012960     0.004083     0.047765     0.033281
     0.013440     0.004198     0.051263     0.035657
     0.013920     0.004275     0.055046     0.038212
     0.014400     0.004366     0.058813     0.040760
     0.014880     0.004449     0.062378     0.043170
     0.015360     0.004537     0.065946     0.045584
     0.015840     0.004726     0.070276     0.048541
     0.016320     0.004987     0.074537     0.051476
     0.016800     0.005270     0.078976     0.054536
     0.017280     0.005482     0.082048     0.056660
     0.017760     0.005702     0.083943     0.058000
     0.018240     0.005945     0.086334     0.059679
     0.018720     0.006136     0.088824     0.061407
     0.019200     0.006388     0.090972     0.062926
     0.019680     0.006672     0.092408     0.063980
     0.020160     0.006937     0.093419     0.064743
     0.020640     0.007224     0.094631     0.065648
     0.021120     0.007598     0.095691     0.066481
     0.021600     0.007981     0.096501     0.067149
     0.022080     0.008354     0.097471     0.067922
     0.022560     0.008722     0.097784     0.068253
     0.023040     0.009037     0.097407     0.068105
     0.023520     0.009314     0.096779     0.067777
     0.024000     0.009611     0.096611     0.067764
     0.024480     0.010005     0.097577     0.068540
     0.024960     0.010412     0.099663     0.070069
     0.025440     0.010861     0.102055     0.071817
     0.025920     0.011326     0.104910     0.073880
     0.026400     0.011820     0.107333     0.075663
     0.026880     0.012268     0.109621     0.077341
     0.027360     0.012627     0.111686     0.078840
     0.027840     0.013039     0.113717     0.080334
     0.028320     0.013461     0.115911     0.081941
     0.028800     0.013893     0.118316     0.083691
     0.029280     0.014325     0.121013     0.085637
     0.029760     0.014735     0.123387     0.087360
     0.030240     0.015167     0.125980     0.089237
     0.030720     0.015661     0.128067     0.090795
     0.031200     0.016127     0.129562     0.091950
     0.031680     0.016456     0.129984     0.092341
     0.032160     0.016703     0.129074     0.091814
     0.032640     0.017019     0.127592     0.090928
     0.033120     0.017458     0.125811     0.089884
     0.033600     0.017937     0.125361     0.089741
     0.034080     0.018452     0.127127     0.091093
     0.034560     0.019047     0.128865     0.092452
     0.035040     0.019629     0.130811     0.093945
     0.035520     0.019984     0.131832     0.094745
     0.036000     0.020314     0.132239     0.095127
     0.036480     0.020649     0.131197     0.094542
     0.036960     0.021013     0.130793     0.094392
     0.037440     0.021323     0.131808     0.095174
     0.037920     0.021596     0.133652     0.096497
     0.038400     0.021929     0.135947     0.098141
     0.038880     0.022403     0.138087     0.099729
     0.039360     0.022896     0.139739     0.100996
     0.039840     0.023360     0.140724     0.101809
     0.040320     0.023867     0.141362     0.102403
     0.040800     0.024469     0.143349     0.103931
     0.041280     0.025131     0.146151     0.106023
     0.041760     0.025892     0.147523     0.107192
     0.042240     0.026632     0.148753     0.108260
     0.042720     0.027325     0.149964     0.109300
     0.043200     0.028057     0.151160     0.110341
     0.043680     0.028816     0.152301     0.111356
     0.044160     0.029585     0.152897     0.112010
     0.044640     0.030464     0.152786     0.112226
     0.045120     0.031444     0.153020     0.112708
     0.045600     0.032411     0.152924     0.112965
     0.046080     0.033309     0.152088     0.112703
     0.046560     0.034037     0.150683     0.112005
     0.047040     0.034621     0.148865     0.110984
     0.047520     0.035103     0.147359     0.110137
     0.048000     0.035632     0.145938     0.109363
     0.048480     0.036107     0.144860     0.108800
     0.048960     0.036533     0.144086     0.108424
     0.049440     0.037027     0.143660     0.108302
     0.049920     0.037439     0.143212     0.108140
     0.050400     0.037764     0.144170     0.108888
     0.050880     0.038109     0.146498     0.110558
     0.051360     0.038466     0.148852     0.112250
     0.051840     0.038984     0.150799     0.113724
     0.052320     0.039643     0.151964     0.114721
     0.052800     0.040421     0.151605     0.114739
     0.053280     0.041216     0.150290     0.114123
     0.053760     0.042044     0.148910     0.113475
     0.054240     0.042965     0.147016     0.112515
     0.054720     0.044114     0.144464     0.111190
     0.055200     0.045242     0.142261     0.110092
     0.055680     0.046136     0.140640     0.109305
     0.056160     0.046936     0.140059     0.109182
     0.056640     0.047738     0.140331     0.109629
     0.057120     0.048471     0.140040     0.109677
     0.057600     0.049185     0.139865     0.109797
     0.058080     0.049938     0.140535     0.110494
     0.058560     0.050699     0.141941     0.111687
     0.059040     0.051412     0.143373     0.112881
     0.059520     0.052168     0.145011     0.114226
     0.060000     0.052961     0.146832     0.115706
     0.060480     0.053628     0.150208     0.118184
     0.060960     0.054485     0.154552     0.121372
     0.061440     0.055315     0.159049     0.124653
     0.061920     0.056178     0.162803     0.127448
     0.062400     0.056977     0.164994     0.129178
     0.062880     0.057860     0.166545     0.130508
     0.063360     0.058652     0.167079     0.131127
     0.063840     0.059400     0.167217     0.131467
     0.064320     0.060097     0.165885     0.130808
     0.064800     0.060702     0.163701     0.129549
     0.065280     0.061303     0.161107     0.128014
     0.065760     0.061924     0.158820     0.126692
     0.066240     0.062612     0.156904     0.125639
     0.066720     0.063449     0.155340     0.124871
     0.067200     0.064523     0.153723     0.124146
     0.067680     0.065768     0.152163     0.123516
     0.068160     0.067331     0.151072     0.123305
     0.068640     0.069161     0.150570     0.123576
     0.069120     0.071109     0.151515     0.124854
     0.069600     0.072652     0.153216     0.126503
     0.070080     0.073808     0.155734     0.128569
     0.070560     0.074836     0.158401     0.130693
     0.071040     0.075556     0.161434     0.132959
     0.071520     0.076365     0.164563     0.135318
     0.072000     0.077009     0.168547     0.138195
     0.072480     0.077427     0.172346     0.140873
     0.072960     0.077792     0.174961     0.142742
     0.073440     0.078247     0.176610     0.143995
     0.073920     0.078958     0.177636     0.144917
     0.074400     0.079988     0.178054     0.145537
     0.074880     0.081236     0.178087     0.145973
     0.075360     0.082702     0.177715     0.146211
     0.075840     0.084236     0.178139     0.147003
     0.076320     0.085944     0.179864     0.148722
     0.076800     0.087284     0.183661     0.151705
     0.077280     0.088614     0.188100     0.155112
     0.077760     0.089840     0.192577     0.158512
     0.078240     0.090891     0.196796     0.161680
     0.078720     0.091880     0.200526     0.164502
     0.079200     0.092904     0.203075     0.166545
     0.079680     0.093786     0.204917     0.168069
     0.080160     0.094592     0.206313     0.169269
     0.080640     0.095379     0.207455     0.170293
     0.081120     0.096364     0.208080     0.171037
     0.081600     0.097490     0.207192     0.170817
     0.082080     0.098707     0.205239     0.169915
