     0.000480     0.000004     0.000066     0.000045
     0.000960     0.000036     0.000557     0.000382
     0.001440     0.000120     0.001750     0.001204
     0.001920     0.000244     0.003602     0.002477
     0.002400     0.000405     0.006030     0.004145
     0.002880     0.000574     0.008906     0.006114
     0.003360     0.000751     0.011939     0.008190
     0.003840     0.000914     0.014844     0.010176
     0.004320     0.001088     0.017581     0.012055
     0.004800     0.001260     0.020339     0.013946
     0.005280     0.001419     0.023130     0.015855
     0.005760     0.001545     0.025784     0.017662
     0.006240     0.001675     0.027843     0.019074
     0.006720     0.001810     0.029701     0.020355
     0.007200     0.001929     0.031641     0.021685
     0.007680     0.002087     0.033590     0.023034
     0.008160     0.002235     0.035576     0.024404
     0.008640     0.002380     0.037751     0.025899
     0.009120     0.002575     0.039956     0.027430
     0.009600     0.002806     0.042716     0.029343
     0.010080     0.003018     0.046712     0.032071
     0.010560     0.003199     0.051154     0.035085
     0.011040     0.003350     0.055712     0.038166
     0.011520     0.003519     0.059984     0.041064
     0.012000     0.003682     0.063799     0.043655
     0.012480     0.003872     0.066670     0.045627
     0.012960     0.004107     0.068064     0.046633
     0.013440     0.004410     0.068664     0.047134
     0.013920     0.004697     0.069493     0.047781
     0.014400     0.004957     0.070717     0.048683
     0.014880     0.005207     0.071813     0.049495
     0.015360     0.005428     0.072953     0.050327
     0.015840     0.005597     0.073975     0.051063
     0.016320     0.005724     0.074614     0.051531
     0.016800     0.005858     0.076133     0.052585
     0.017280     0.005961     0.078586     0.054251
     0.017760     0.006056     0.082572     0.056933
     0.018240     0.006143     0.087169     0.060019
     0.018720     0.006274     0.091508     0.062948
     0.019200     0.006459     0.095059     0.065371
     0.019680     0.006628     0.097252     0.066886
     0.020160     0.006814     0.098827     0.067995
     0.020640     0.006989     0.100190     0.068960
     0.021120     0.007183     0.102177     0.070346
     0.021600     0.007468     0.104870     0.072233
     0.022080     0.007803     0.107930     0.074380
     0.022560     0.008165     0.111317     0.076753
     0.023040     0.008511     0.114595     0.079049
     0.023520     0.008870     0.117472     0.081082
     0.024000     0.009273     0.120013     0.082907
     0.024480     0.009706     0.121985     0.084363
     0.024960     0.010147     0.124430     0.086136
     0.025440     0.010558     0.126900     0.087916
     0.025920     0.010974     0.128293     0.088982
     0.026400     0.011404     0.130246     0.090425
     0.026880     0.011851     0.132708     0.092212
     0.027360     0.012300     0.135016     0.093897
     0.027840     0.012759     0.136037     0.094729
     0.028320     0.013321     0.136545     0.095255
     0.028800     0.014047     0.136539     0.095494
     0.029280     0.014809     0.136718     0.095869
     0.029760     0.015512     0.137284     0.096481
     0.030240     0.016181     0.137993     0.097177
     0.030720     0.016771     0.139649     0.098475
     0.031200     0.017261     0.141844     0.100099
     0.031680     0.017657     0.143533     0.101355
     0.032160     0.018058     0.145325     0.102680
     0.032640     0.018537     0.146419     0.103569
     0.033120     0.019100     0.147342     0.104370
     0.033600     0.019648     0.149670     0.106102
     0.034080     0.020094     0.152585     0.108190
     0.034560     0.020462     0.156149     0.110683
     0.035040     0.020928     0.160475     0.113716
     0.035520     0.021594     0.164250     0.116449
     0.036000     0.022233     0.166959     0.118465
     0.036480     0.022892     0.168196     0.119508
     0.036960     0.023543     0.167540     0.119290
     0.037440     0.024173     0.166261     0.118651
     0.037920     0.024877     0.164500     0.117716
     0.038400     0.025621     0.162831     0.116855
     0.038880     0.026308     0.163108     0.117269
